Word,Pronunciation,Syllables,Frequency,Reading Difficulty,Spelling Difficulty
HOWEVER,"['HH AW', 'EH', 'V ER']","['HOW', 'E', 'VER']",163957176,0.47190084584683745,0.58781593024253
HOWIE,"['HH AW', 'IY']","['HOW', 'IE']",1039874,0.590708050377161,0.691969926588377
HOWITZER,"['HH AW', 'AH T', 'S ER']","['HOW', 'IT', 'ZER']",136576,0.6569010102290522,0.7745208185630897
HOWL,['HH AW L'],['HOWL'],834901,0.3897213200225605,0.27337402308347397
HOWLER,"['HH AW', 'L ER']","['HOW', 'LER']",397864,0.28760013251243055,0.6555432938851794
HOWLING,"['HH AW', 'L IH NG']","['HOWL', 'ING']",770604,0.6577955176785373,0.5951610411071583
HOY,['HH OY'],['HOY'],1069715,0.2695879431975064,0.3655564208175375
HOYLE,['HH OY L'],['HOYLE'],736006,0.3159206020616733,0.2975088541389416
HOYT,['HH OY T'],['HOYT'],736170,0.3159177305446588,0.3206695526050084
HSIA,['SH AA'],['HSIA'],105082,0.34100773790582856,0.6780125381772174
HUB,['HH AH B'],['HUB'],11188639,0.23669307790475577,0.2760179600501393
HUBBARD,"['HH AH', 'B ER D']","['HU', 'BBARD']",2649059,0.5024382305763309,0.6321033051353206
HUBBLE,"['HH AH', 'B AH L']","['HU', 'BBLE']",1343202,0.4261423591762706,0.6131839827434398
HUBBUB,"['HH AH', 'B AH B']","['HU', 'BBUB']",135348,0.5169783428088143,0.5953323533837585
HUBBY,"['HH AH', 'B IY']","['HU', 'BBY']",1080886,0.43027299995520923,0.7030771739229044
HUBERT,"['HH Y UW', 'B ER T']","['HU', 'BERT']",1590361,0.3512405556037799,0.3385284353162255
HUBRIS,"['HH Y UW', 'B R AH S']","['HU', 'BRIS']",358069,0.5900502041135439,0.5384315693988814
HUCKLE,"['HH AH', 'K AH L']","['HUCK', 'LE']",32936,0.6598227041478456,0.7839845963057834
HUCKLEBERRY,"['HH AH', 'K AH L', 'B EH', 'R IY']","['HUCK', 'LE', 'BERR', 'Y']",512730,0.646980901154702,0.8498024077888962
HUCKSTER,"['HH AH K', 'S T ER']","['HUCK', 'STER']",50298,0.4738715276068781,0.5878205927248066
HUD,['HH AH D'],['HUD'],3169273,0.24933557374770207,0.2854828323620757
HUDDLE,"['HH AH', 'D AH L']","['HU', 'DDLE']",339922,0.4612489873110388,0.6642918226290292
HUDDLESTON,"['HH AH', 'D AH L', 'S T AH N']","['HU', 'DDLE', 'STON']",231211,0.5080168691876495,0.7430114077086657
HUE,['HH Y UW'],['HUE'],1456848,0.3071205379361877,0.5273309469794507
HUED,['HH Y UW D'],['HUED'],151863,0.3362617606773667,0.33450124316261304
HUERTA,"['HH W EH R', 'T AH']","['HUER', 'TA']",163168,0.5474671841163309,0.5926288549685614
HUEY,"['HH Y UW', 'IY']","['HU', 'EY']",653943,0.680267381504807,0.6665237595636686
HUFF,['HH AH F'],['HUFF'],1013100,0.26188349885747214,0.3868555195839261
HUFFY,"['HH AH', 'F IY']","['HU', 'FFY']",225112,0.46510751617402385,0.7373270210844336
HUG,['HH AH G'],['HUG'],2943073,0.36991890019758084,0.28609275738595613
HUGE,['HH Y UW JH'],['HUGE'],70639535,0.35069434329484134,0.3195997432159508
HUGELY,"['HH Y UW', 'JH L IY']","['HUGE', 'LY']",1136221,0.6664649241818356,0.5738199964891321
HUGEST,"['HH Y UW', 'JH AH S T']","['HUG', 'EST']",43040,0.743192299055083,0.7055516117822914
HUGGER,"['HH AH', 'G ER']","['HU', 'GGER']",346409,0.48978126585482656,0.7039400098831983
HUGGING,"['HH AH', 'G IH NG']","['HU', 'GGING']",705015,0.4343353946334409,0.4952494235393607
HUGGINS,"['HH AH', 'G IH N Z']","['HU', 'GGINS']",427456,0.4949193305822634,0.5787240820762899
HUGH,['HH Y UW'],['HUGH'],6339596,0.20299079516327465,0.4788848069959926
HUGHES,['HH Y UW Z'],['HUGHES'],8306299,0.23873477570732246,0.25565803085873
HUGHIE,"['HH Y UW', 'IY']","['HUGH', 'IE']",64730,0.6812523148305589,0.7179114821101156
HUGO,"['HH Y UW', 'G OW']","['HU', 'GO']",5082185,0.3997748063552069,0.2895398441644797
HUGOTON,"['HH Y UW', 'G OW', 'T AH N']","['HU', 'GO', 'TON']",50513,0.5253532893259019,0.5434569600769623
HUGUENOT,"['HH Y UW', 'G AH', 'N AA T']","['HU', 'GUE', 'NOT']",169641,0.7571061898582044,0.7549599151939652
HUH,['HH AH'],['HUH'],4290479,0.2460030348006123,0.6293346000103599
HULA,"['HH UW', 'L AH']","['HU', 'LA']",921011,0.6450013839982839,0.6567887335082349
HULK,['HH AH L K'],['HULK'],2112390,0.3751313612934324,0.3114327167423597
HULKING,"['HH AH L', 'K IH NG']","['HULK', 'ING']",97501,0.7132538926807868,0.4315786126700663
HULL,['HH AH L'],['HULL'],6744002,0.20240762749453772,0.3253939993501403
HULLABALOO,"['HH AH', 'L AH', 'B AH', 'L UW']","['HU', 'LLA', 'BA', 'LOO']",345680,0.6784697367506294,0.82380687094377
HULME,['HH AH L M'],"['HUL', 'ME']",270387,0.4487059573448586,0.36674830244776097
HUM,['HH AH M'],['HUM'],3070763,0.0994560594132309,0.1449518888123067
HUMAN,"['HH Y UW', 'M AH N']","['HU', 'MAN']",160573748,0.4953661655803974,0.507701453257354
HUMANE,"['HH Y UW', 'M EY N']","['HU', 'MANE']",2336128,0.38755386768420247,0.5681782548446856
HUMANELY,"['HH Y UW', 'M EY', 'N L IY']","['HU', 'MANE', 'LY']",148390,0.7296402324859544,0.6819801543559918
HUMANISM,"['HH Y UW', 'M AH', 'N IH', 'Z AH M']","['HU', 'MA', 'NISM']",609580,0.48621480836991476,0.40603877920445974
HUMANIST,"['HH Y UW', 'M AH', 'N IH S T']","['HU', 'MA', 'NIST']",754866,0.5115170661589598,0.5484616559302607
HUMANISTIC,"['HH Y UW', 'M AH', 'N IH', 'S T IH K']","['HU', 'MAN', 'IS', 'TIC']",524179,0.7740022387841241,0.7292601475156115
HUMANITARIAN,"['HH Y UW', 'M AE', 'N AH', 'T EH', 'R IY', 'AH N']","['HU', 'MAN', 'I', 'TAR', 'I', 'AN']",5621464,0.790133716845565,0.8135486380658724
HUMANITY,"['HH Y UW', 'M AE', 'N IH', 'T IY']","['HU', 'MAN', 'I', 'TY']",7267430,0.6535278540077191,0.6910045148235722
HUMANIZE,"['HH Y UW', 'M AH', 'N AY Z']","['HU', 'MA', 'NIZE']",63525,0.5052223659838858,0.5962376103106074
HUMANIZED,"['HH Y UW', 'M AH', 'N AY Z D']","['HU', 'MAN', 'IZED']",88816,0.7638761761521027,0.7372153475533234
HUMANIZING,"['HH Y UW', 'M AH', 'N AY', 'Z IH NG']","['HU', 'MAN', 'IZ', 'ING']",60590,0.8624304628042375,0.7613160905548111
HUMANKIND,"['HH Y UW', 'M AH N', 'K AY N D']","['HU', 'MAN', 'KIND']",791114,0.5745798208843823,0.5461463242484962
HUMANLY,"['HH Y UW', 'M AH', 'N L IY']","['HU', 'MAN', 'LY']",249857,0.7909765955974929,0.688908581193417
HUMANNESS,"['HH Y UW', 'M AH N', 'N AH S']","['HU', 'MA', 'NNESS']",55792,0.7151832713799025,0.776311693677691
HUMANOID,"['HH Y UW', 'M AH', 'N OY D']","['HU', 'MAN', 'OID']",399522,0.7818566887995212,0.6933873679404674
HUMBER,"['HH AH M', 'B ER']","['HUM', 'BER']",965590,0.21175100031686236,0.46234685881902576
HUMBLE,"['HH AH M', 'B AH L']","['HUM', 'BLE']",3693501,0.15542262111523952,0.22995240055139465
HUMBLER,"['HH AH M', 'B AH', 'L ER']","['HUM', 'BLER']",51588,0.4772029682137647,0.38263565139185207
HUMBLY,"['HH AH M', 'B L IY']","['HUM', 'BLY']",512799,0.1673698437063769,0.27585253249848013
HUMBOLDT,"['HH AH M', 'B OW L T']","['HUM', 'BOLDT']",1886590,0.3034209922960859,0.39708520972500055
HUMDINGER,"['HH AH M', 'D IH N G', 'ER']","['HUM', 'DIN', 'GER']",34269,0.6690152689498795,0.7036482621062063
HUME,['HH Y UW M'],['HUME'],1485786,0.3806619731198162,0.31451608434060674
HUMERUS,"['HH Y UW', 'M ER', 'AH S']","['HU', 'MER', 'US']",140442,0.5077828832588134,0.6819104513967558
HUMID,"['HH Y UW', 'M AH D']","['HU', 'MID']",1026485,0.5659967141663999,0.5094847422264264
HUMIDIFIER,"['HH Y UW', 'M IH', 'D AH', 'F AY', 'ER']","['HU', 'MID', 'I', 'FI', 'ER']",723510,0.7994072746970878,0.8249113866815979
HUMIDITY,"['HH Y UW', 'M IH', 'D AH', 'T IY']","['HU', 'MID', 'I', 'TY']",8321426,0.6082951458777408,0.7196313450774398
HUMIDOR,"['HH Y UW', 'M IH', 'D AO R']","['HU', 'MI', 'DOR']",333769,0.5639404749052722,0.605000191861871
HUMILIATE,"['HH Y UW', 'M IH', 'L IY', 'EY T']","['HU', 'MIL', 'I', 'ATE']",222917,0.7348957762378318,0.7556164166857664
HUMILIATED,"['HH Y UW', 'M IH', 'L IY', 'EY', 'T IH D']","['HU', 'MIL', 'I', 'AT', 'ED']",500872,0.7584735607383953,0.7814673447389832
HUMILIATING,"['HH Y UW', 'M IH', 'L IY', 'EY', 'T IH NG']","['HU', 'MIL', 'I', 'AT', 'ING']",622405,0.7815993554261064,0.7816072982430786
HUMILIATION,"['HH Y UW', 'M IH', 'L IY', 'EY', 'SH AH N']","['HU', 'MIL', 'I', 'A', 'TION']",3707732,0.7400776900967412,0.744564630073116
HUMILITY,"['HH Y UW', 'M IH', 'L IH', 'T IY']","['HU', 'MIL', 'I', 'TY']",1309175,0.6227146709727303,0.7417675086936977
HUMMEL,"['HH AH', 'M AH L']","['HU', 'MMEL']",1063695,0.4926740629914403,0.6804980297272953
HUMMER,"['HH AH', 'M ER']","['HU', 'MMER']",3200769,0.40770512490404454,0.679434512832141
HUMMING,"['HH AH', 'M IH NG']","['HU', 'MMING']",684949,0.45961784528184063,0.575147029198964
HUMMINGBIRD,"['HH AH', 'M IH N G', 'B ER D']","['HU', 'MMING', 'BIRD']",1601201,0.5742639611477385,0.6873230698090418
HUMOR,"['HH Y UW', 'M ER']","['HU', 'MOR']",18085495,0.4865857731956348,0.6125290276147738
HUMORAL,"['HH Y UW', 'M ER', 'AH L']","['HU', 'MOR', 'AL']",225164,0.6650382474630465,0.6769240153400737
HUMORIST,"['HH Y UW', 'M ER', 'AH S T']","['HU', 'MOR', 'IST']",189006,0.6537757904814313,0.7040483407917327
HUMORLESS,"['HH Y UW', 'M ER', 'L AH S']","['HU', 'MOR', 'LESS']",66938,0.7161459150356835,0.788036124802353
HUMOROUS,"['HH Y UW', 'M ER', 'AH S']","['HU', 'MOR', 'OUS']",2807909,0.5828113233432254,0.6485062220555234
HUMOROUSLY,"['HH Y UW', 'M ER', 'AH', 'S L IY']","['HU', 'MOR', 'OUS', 'LY']",113133,0.8406725529853779,0.7765428516652685
HUMOUR,"['HH Y UW', 'M ER']","['HU', 'MOUR']",4821851,0.5036601323448323,0.6376053106694209
HUMP,['HH AH M P'],['HUMP'],818286,0.22229840692971242,0.28123133787008797
HUMPH,['HH AH M F'],['HUMPH'],60767,0.2928407836278604,0.31805324104838234
HUMPHREY,"['HH AH M', 'F R IY']","['HUM', 'PHREY']",1872611,0.35227693781525915,0.5336838913844338
HUMPTY,"['HH AH M P', 'T IY']","['HUMP', 'TY']",262958,0.3017929587941883,0.44023692454136765
HUMS,['HH AH M Z'],['HUMS'],170471,0.2814917622717421,0.3334883998218845
HUMUS,"['HH Y UW', 'M AH S']","['HU', 'MUS']",186734,0.5184057633330683,0.518980853665979
HUN,['HH AH N'],['HUN'],1753259,0.36106884207182066,0.4256976105000396
HUNAN,"['HH UW', 'N AA N']","['HU', 'NAN']",485938,0.6490530620733412,0.6070919623444069
HUNCH,['HH AH N CH'],['HUNCH'],327195,0.27431839352456466,0.3277752285645641
HUNDRED,"['HH AH N', 'D R AH D']","['HUN', 'DRED']",18339491,0.4910307907847832,0.4143140073602705
HUNDREDTH,"['HH AH N', 'D R AH D TH']","['HUN', 'DREDTH']",264490,0.42098314006949755,0.4800563644028517
HUNDREDWEIGHT,"['HH AH N', 'D R AH', 'D W EY T']","['HUN', 'DRED', 'WEIGHT']",58820,0.7500724535445525,0.6770562362296829
HUNG,['HH AH NG'],['HUNG'],8543618,0.20017702159094664,0.24085837402422736
HUNGARIAN,"['HH AH N G', 'G EH', 'R IY', 'AH N']","['HUN', 'GAR', 'I', 'AN']",7504915,0.683033262911107,0.6974885477649538
HUNGARY,"['HH AH N G', 'G ER', 'IY']","['HUN', 'GA', 'RY']",14113963,0.6023936607135343,0.6909369147348845
HUNGER,"['HH AH N G', 'G ER']","['HUN', 'GER']",5358049,0.441725868806884,0.49267553743448356
HUNGRIER,"['HH AH N G', 'G R IY', 'ER']","['HUN', 'GRI', 'ER']",43391,0.7001368728969172,0.7362865000502153
HUNGRILY,"['HH AH N G', 'G R AH', 'L IY']","['HUN', 'GRI', 'LY']",170213,0.6794528610164563,0.7514134479777226
HUNGRY,"['HH AH N G', 'G R IY']","['HUN', 'GRY']",6217455,0.3185198408522679,0.5838386523084736
HUNK,['HH AH NG K'],['HUNK'],2559594,0.2516862435447793,0.3322573992727375
HUNKS,['HH AH NG K S'],['HUNKS'],4776866,0.2448215439756912,0.34864134765113336
HUNKY,"['HH AH N G', 'K IY']","['HUN', 'KY']",279599,0.33712996268017176,0.5584891323140377
HUNT,['HH AH N T'],['HUNT'],13752874,0.35809918064393054,0.4067633095475737
HUNTED,"['HH AH N', 'T AH D']","['HUNT', 'ED']",1048330,0.5536329596559498,0.4339426199891514
HUNTING,"['HH AH N', 'T IH NG']","['HUNT', 'ING']",19830577,0.5281948162976138,0.4221398929453893
HUNTRESS,"['HH AH N', 'T R IH S']","['HUNT', 'RESS']",173048,0.521313947901773,0.5214884788639802
HUNTS,['HH AH N T S'],['HUNTS'],1310081,0.3826400982387269,0.3384784024520149
HUNTSVILLE,"['HH AH N T', 'S V IH L']","['HUNTS', 'VILLE']",3279816,0.47073737248943887,0.38445940790659433
HURD,['HH ER D'],['HURD'],1106502,0.2609132242609481,0.4562192002704746
HURDLE,"['HH ER', 'D AH L']","['HUR', 'DLE']",1048302,0.2165604834865356,0.6860459458814997
HURDLER,"['HH ER', 'D AH', 'L ER']","['HUR', 'DLER']",32297,0.4852591379468309,0.38712704104288753
HURL,['HH ER L'],['HURL'],334231,0.40411038793812715,0.39832185833975936
HURLEY,"['HH ER', 'L IY']","['HUR', 'LEY']",1947191,0.4560088728996831,0.733694987889823
HURLING,"['HH ER', 'L IH NG']","['HURL', 'ING']",466538,0.6706904185401708,0.6285099716013887
HURLY,"['HH ER', 'L IY']","['HUR', 'LY']",44789,0.5571966368234662,0.7890105273406476
HURON,"['HH Y UW', 'R AA N']","['HU', 'RON']",1733830,0.6251614513571984,0.5325580994179864
HURRAH,"['HH UH', 'R AA']","['HURR', 'AH']",479525,0.5997980718292297,0.7477925226113653
HURRAY,"['HH AH', 'R EY']","['HURR', 'AY']",178854,0.6654314321559703,0.8097125948312762
HURRI,"['HH ER', 'IY']","['HURR', 'I']",27293,0.7677425877464471,0.7961137439242467
HURRICANE,"['HH ER', 'AH', 'K EY N']","['HURR', 'I', 'CANE']",16757015,0.5773699719795726,0.7444125503726066
HURRIED,"['HH ER', 'IY D']","['HURR', 'IED']",786287,0.6429629563483337,0.5808364722979888
HURRIEDLY,"['HH ER', 'IY', 'D L IY']","['HURR', 'IED', 'LY']",295411,0.8448408584715111,0.7778061491919733
HURRY,"['HH ER', 'IY']","['HURR', 'Y']",3536968,0.5322824251897035,0.6804691162964424
HURRYING,"['HH ER', 'IY', 'IH NG']","['HURR', 'Y', 'ING']",220749,0.7311999808152858,0.6382383635887441
HURST,['HH ER S T'],['HURST'],1509915,0.38040877313452126,0.4782993026817264
HURT,['HH ER T'],['HURT'],12936269,0.3791946596423627,0.3217148973585122
HURTFUL,"['HH ER T', 'F AH L']","['HURT', 'FUL']",289005,0.47002421242457765,0.4051523601620773
HURTING,"['HH ER', 'T IH NG']","['HURT', 'ING']",1746307,0.6225244236368844,0.5853249931946138
HURTLE,"['HH ER', 'T AH L']","['HUR', 'TLE']",46483,0.34690401620270306,0.7332795532290675
HURTLING,"['HH ER', 'T L IH NG']","['HUR', 'TLING']",121998,0.4735531785816086,0.6672229086783653
HUSAIN,"['HH AH', 'S AY N']","['HU', 'SAIN']",215868,0.6202982845182912,0.6838103153498403
HUSBAND,"['HH AH Z', 'B AH N D']","['HUS', 'BAND']",23064889,0.5234530398057589,0.40649665108777366
HUSBANDRY,"['HH AH Z', 'B AH N', 'D R IY']","['HUS', 'BAND', 'RY']",730860,0.7000937275571212,0.7371635734491092
HUSH,['HH AH SH'],['HUSH'],1714301,0.25609642062307597,0.2905443766323608
HUSK,['HH AH S K'],['HUSK'],299495,0.27529163707338106,0.3285503604817206
HUSKY,"['HH AH', 'S K IY']","['HUS', 'KY']",1606901,0.5119292894195165,0.7881553287741515
HUSS,['HH AH S'],['HUSS'],170858,0.41465682269542775,0.28560758504604905
HUSSAR,"['HH AH', 'S ER']","['HU', 'SSAR']",66318,0.6288839955987465,0.7931887265421578
HUSSEIN,"['HH UW', 'S EY N']","['HU', 'SSEIN']",4445469,0.5359419482632316,0.6016392526779574
HUSSITE,"['HH AH', 'S AY T']","['HUSS', 'ITE']",19764,0.7281878836461343,0.8368606172870243
HUSSY,"['HH AH', 'S IY']","['HU', 'SSY']",85775,0.4773370619616251,0.7760311677096603
HUSTINGS,"['HH AH', 'S T IH NG Z']","['HUS', 'TINGS']",50938,0.4229495546762698,0.682215319525592
HUSTLE,"['HH AH', 'S AH L']","['HUS', 'TLE']",1754467,0.45366111504754314,0.7178933352258557
HUSTLER,"['HH AH', 'S AH', 'L ER']","['HUS', 'TLER']",1956791,0.4146587123292716,0.34776664627912013
HUSTON,"['HH AH', 'S T AH N']","['HUS', 'TON']",786147,0.5795918785894668,0.761180008546263
HUT,['HH AH T'],['HUT'],3471098,0.24833471294912882,0.28473353255781253
HUTCH,['HH AH CH'],['HUTCH'],1373107,0.38190157875157915,0.2695375939316386
HUTCHINSON,"['HH AH', 'CH IH N', 'S AH N']","['HUTCH', 'IN', 'SON']",3025245,0.6007573018274306,0.760052465807742
HUTU,"['HH UW', 'T UW']","['HU', 'TU']",168367,0.6869940377605812,0.5396416125046823
HUXLEY,"['HH AH K', 'S L IY']","['HUX', 'LEY']",863882,0.6069165957802618,0.5742005864871852
HUZZAH,"['HH UH', 'Z AA']","['HU', 'ZZAH']",137046,0.5919078836331128,0.715806248356753
HWAN,['HH W AA N'],['HWAN'],163285,0.28196560772573004,0.3817744059757776
HYACINTH,"['HH AY', 'AH', 'S IH N TH']","['HY', 'A', 'CINTH']",407411,0.557036917635841,0.5983832892024803
HYADES,"['HH AY', 'AH', 'D IY Z']","['HY', 'A', 'DES']",70948,0.6953352683669682,0.6186028981100202
HYANNIS,"['HH AY', 'AE', 'N IH S']","['HY', 'A', 'NNIS']",544084,0.7032112870757473,0.7382118377570953
HYATT,"['HH AY', 'AH T']","['HY', 'ATT']",4995940,0.45875826623744426,0.6391794147986148
HYBRID,"['HH AY', 'B R AH D']","['HY', 'BRID']",13174794,0.43658997642274594,0.42366845250243784
HYBRIDIZE,"['HH AY', 'B R AH', 'D AY Z']","['HY', 'BRI', 'DIZE']",57198,0.6133998439416289,0.6942331801595634
HYDE,['HH AY D'],['HYDE'],4104139,0.20709135600411538,0.3745507586109874
HYDERABAD,"['HH AY', 'D EH', 'R AH', 'B AE D']","['HY', 'DER', 'A', 'BAD']",2160319,0.6862807324249055,0.7199131694723249
HYDRA,"['HH AY', 'D R AH']","['HY', 'DRA']",936887,0.4812654772578457,0.578063160601745
HYDRANT,"['HH AY', 'D R AH N T']","['HY', 'DRANT']",356496,0.42949026495746223,0.46300760920467204
HYDRATE,"['HH AY', 'D R EY T']","['HY', 'DRATE']",461614,0.36521254161893496,0.4053401070906629
HYDRATED,"['HH AY', 'D R EY', 'T AH D']","['HY', 'DRAT', 'ED']",369449,0.5918885203532791,0.6152045534933097
HYDRATION,"['HH AY', 'D R EY', 'SH AH N']","['HY', 'DRA', 'TION']",1503550,0.5658972143739868,0.5485703899290668
HYDRAULIC,"['HH AY', 'D R AO', 'L IH K']","['HY', 'DRAU', 'LIC']",5825729,0.46583610457108215,0.5828845787773648
HYDRAULICS,"['HH AY', 'D R AO', 'L IH K S']","['HY', 'DRAU', 'LICS']",976898,0.48457752737728327,0.6420143899704714
HYDRAZINE,"['HH AY', 'D R AH', 'Z IY N']","['HY', 'DRA', 'ZINE']",130161,0.5015615775075041,0.6476322452094329
HYDRIDE,"['HH AY', 'D R AY D']","['HY', 'DRIDE']",381971,0.4995072935067965,0.526838805254269
HYDRO,"['HH AY', 'D R OW']","['HY', 'DRO']",3725464,0.46782910333430966,0.34502889101168505
HYDROCARBON,"['HH AY', 'D R OW', 'K AA R', 'B AH N']","['HY', 'DRO', 'CAR', 'BON']",1158791,0.6401891862562228,0.645295454786567
HYDROCEPHALUS,"['HH AY', 'D R OW', 'S EH', 'F AH', 'L AH S']","['HY', 'DRO', 'CEPH', 'A', 'LUS']",262011,0.7558111950526873,0.8331434173891064
HYDROELECTRIC,"['HH AY', 'D R OW', 'IH', 'L EH K', 'T R IH K']","['HY', 'DRO', 'E', 'LEC', 'TRIC']",717342,0.6317225917085201,0.6491824068785514
HYDROFOIL,"['HH AY', 'D R AH', 'F OY L']","['HY', 'DRO', 'FOIL']",86088,0.5891844314183797,0.612868414190829
HYDROGEN,"['HH AY', 'D R AH', 'JH AH N']","['HY', 'DRO', 'GEN']",7782756,0.575150232379026,0.6402690294379298
HYDROGENATED,"['HH AY', 'D R AH', 'JH AH', 'N EY', 'T IH D']","['HY', 'DRO', 'GEN', 'AT', 'ED']",305307,0.7999971547792388,0.8030590722987092
HYDROGENATION,"['HH AY', 'D R AA', 'JH AH', 'N EY', 'SH AH N']","['HY', 'DRO', 'GEN', 'A', 'TION']",174786,0.8589043731058005,0.8157855708524218
HYDROGRAPHIC,"['HH AY', 'D R AH', 'G R AE', 'F IH K']","['HY', 'DRO', 'GRAP', 'HIC']",393376,0.5511215944501852,0.7494177393623866
HYDROLYSIS,"['HH AY', 'D R AA', 'L AH', 'S AH S']","['HY', 'DROL', 'Y', 'SIS']",753353,0.6768991615809674,0.7830471415586472
HYDROLYZE,"['HH AY', 'D R AH', 'L AY Z']","['HY', 'DRO', 'LYZE']",36367,0.5401725941905197,0.7165044798562591
HYDROLYZED,"['HH AY', 'D R AH', 'L AY Z D']","['HY', 'DRO', 'LYZED']",171838,0.5132523723493337,0.7075707044551646
HYDROLYZING,"['HH AY', 'D R AH', 'L AY', 'Z IH NG']","['HY', 'DRO', 'LYZ', 'ING']",46390,0.7388584402753839,0.7646646134819447
HYDROMETER,"['HH AY', 'D R AA', 'M AH', 'T ER']","['HY', 'DROM', 'E', 'TER']",66674,0.7020980008141245,0.8249318057987782
HYDROPHILIC,"['HH AY', 'D R AH', 'F IH', 'L IH K']","['HY', 'DRO', 'PHI', 'LIC']",300100,0.5953501457353803,0.766459735754504
HYDROPONIC,"['HH AY', 'D R AH', 'P AA', 'N IH K']","['HY', 'DRO', 'PO', 'NIC']",356948,0.6424953322371388,0.7111561376341292
HYDROPOWER,"['HH AY', 'D R OW', 'P AW R']","['HY', 'DRO', 'PO', 'WER']",616792,0.5299324829119604,0.44610262178930254
HYDROSOL,"['HH AY', 'D R AH', 'S AA L']","['HY', 'DRO', 'SOL']",25509,0.715388075950357,0.6775257028037287
HYDROTHERAPY,"['HH AY', 'D R OW', 'TH EH', 'R AH', 'P IY']","['HY', 'DRO', 'THER', 'A', 'PY']",349854,0.7715796733426437,0.7561942832602533
HYDROTHERMAL,"['HH AY', 'D R OW', 'TH ER', 'M AH L']","['HY', 'DRO', 'THER', 'MAL']",373804,0.6282167698475758,0.6413356107885503
HYDROUS,"['HH AY', 'D R AH S']","['HY', 'DROUS']",60682,0.5142480696804691,0.5932699311235691
HYDROXIDE,"['HH AY', 'D R AA K', 'S AY D']","['HY', 'DROX', 'IDE']",815265,0.49042447777218096,0.5990976379832655
HYDROXY,"['HH AY', 'D R AO K', 'S IY']","['HY', 'DRO', 'XY']",912422,0.5780796559452283,0.711528775601169
HYENA,"['HH AY', 'IY', 'N AH']","['HY', 'E', 'NA']",268889,0.7078086675169661,0.7398200704392134
HYGEIA,"['HH AY', 'JH EY', 'AH']","['HY', 'GE', 'IA']",25405,0.865825523303616,0.7906486160808494
HYGIENE,"['HH AY', 'JH IY N']","['HY', 'GIENE']",5151461,0.43180269438591756,0.5854952186804757
HYGIENIST,"['HH AY', 'G IY', 'N IH S T']","['HY', 'GIE', 'NIST']",324862,0.5519727731691283,0.6236301338494853
HYGROMETER,"['HH AY', 'G R AA', 'M AH', 'T ER']","['HY', 'GROM', 'E', 'TER']",154033,0.7189906376169164,0.8186387474388409
HYMAN,"['HH AY', 'M AH N']","['HY', 'MAN']",594608,0.5466509785280177,0.5810448848326729
HYMEN,"['HH AY', 'M AH N']","['HY', 'MEN']",341598,0.5437652091400974,0.6724532667564387
HYMN,['HH IH M'],['HYMN'],1685394,0.25628352545259864,0.4511906985541697
HYMNAL,"['HH IH M', 'N AH L']","['HYM', 'NAL']",227316,0.3589916442040024,0.5077211413167266
HYPE,['HH AY P'],['HYPE'],3134220,0.24945793949301656,0.30797532193452226
HYPERACTIVE,"['HH AY', 'P ER', 'AE K', 'T IH V']","['HY', 'PER', 'AC', 'TIVE']",365941,0.497291591900794,0.5164170448150077
HYPERACTIVITY,"['HH AY', 'P ER', 'AE K', 'T IH', 'V IH', 'T IY']","['HY', 'PER', 'AC', 'TIV', 'I', 'TY']",732324,0.7050858451718192,0.8238889464018055
HYPERBARIC,"['HH AY', 'P ER', 'B AA', 'R IH K']","['HY', 'PER', 'BAR', 'IC']",323299,0.668818557400589,0.7793165770733194
HYPERBOLA,"['HH AY', 'P ER', 'B AH', 'L AH']","['HY', 'PER', 'BO', 'LA']",59008,0.7238742835273604,0.8425841267508739
HYPERBOLE,"['HH AY', 'P ER', 'B AH', 'L IY']","['HY', 'PER', 'BO', 'LE']",343911,0.6790717862121941,0.8103591386953891
HYPERBOLIC,"['HH AY', 'P ER', 'B AA', 'L IH K']","['HY', 'PER', 'BO', 'LIC']",749600,0.5863458134403262,0.6579131605698124
HYPERCRITICAL,"['HH AY', 'P ER', 'K R IH', 'T IH', 'K AH L']","['HY', 'PER', 'CRIT', 'I', 'CAL']",12965,0.7612864094184909,0.8670944377363523
HYPERION,"['HH AY', 'P IH', 'R IY', 'AH N']","['HY', 'PE', 'RI', 'ON']",954995,0.7672556943429064,0.7763892787416306
HYPERKINETIC,"['HH AY', 'P ER', 'K IH', 'N EH', 'T IH K']","['HY', 'PER', 'KI', 'NE', 'TIC']",39355,0.7018207280423491,0.7634684553002568
HYPERMARKET,"['HH AY', 'P ER', 'M AA R', 'K IH T']","['HY', 'PER', 'MAR', 'KET']",86508,0.6613946887829544,0.6762444950931463
HYPEROPIA,"['HH AY', 'P ER', 'OW', 'P IY', 'AA']","['HY', 'PER', 'O', 'PI', 'A']",74411,0.8519320158737566,0.7799780937157693
HYPERPLASIA,"['HH AY', 'P ER', 'P L EY', 'ZH IY', 'AA']","['HY', 'PER', 'PLA', 'SIA']",659015,0.5285591198700468,0.4453369591036906
HYPERSENSITIVE,"['HH AY', 'P ER', 'S EH N', 'S IH', 'T IH V']","['HY', 'PER', 'SEN', 'SI', 'TIVE']",144128,0.6735511336691268,0.7481160734690993
